fragment_smiles,source_label,n_conformers
CC1([*:1])CCCC1,ZINC000085629236,1
CC1(C[*:1])CCCC1,ZINC000085629236,3
C/C=C\CCCC[*:1],ZINC000044709727,10
O[C@H]1C=CO[C@@H]([*:1])C1,ZINC000085544851,3
SCC(CS)[*:1],ZINC000000902039,5
O=C(O)C(CS)[*:1],ZINC000000902039,7
O=C(O)C(CS)C[*:1],ZINC000000902039,8
C[C@H]([C@@H](O)C(=O)O)[*:1],ZINC000001695857,3
CCC(C)(O)[*:1],ZINC000001481970,3
C=C[C@@H](CCC)[*:1],ZINC000001575584,6
C[C@H]1O[C@@H]([*:1])C[C@H]1S,ZINC000100372229,2
C[C@H]1C[C@@H]([*:1])[C@@H](C)O1,ZINC000100372229,2
C[C@H]1C[C@@H](S)[C@@H]([*:1])O1,ZINC000100372229,2
C[C@@H](O)CC[C@@H](O)[*:1],ZINC000015221887,9
C[C@H](NC(N)=O)[*:1],ZINC000029566459,1
O=C(O)[C@H](S)[*:1],ZINC000003860782,3
C=C[C@H](O)C/C=C/[*:1],ZINC000003630810,6
CC[C@@H](C)[C@H](NC)[*:1],ZINC000100772952,7
C[C@H](CO)[C@H](S)C[*:1],ZINC000014589117,9
C[C@H](CO)[C@H](S)[*:1],ZINC000014589117,7
CC[C@H]([C@H](C)CO)[*:1],ZINC000014589117,9
CC[C@@H](S)[C@@H](CO)[*:1],ZINC000014589117,9
CC[C@@H](S)[C@H](C)[*:1],ZINC000014589117,5
CC[C@@H](S)[C@H](C)C[*:1],ZINC000014589117,8
C[C@H](CS)C[*:1],ZINC000003861378,5
C[C@H](CS)[*:1],ZINC000003861378,2
O=C1C=C/C(=C\[*:1])O1,ZINC000001586250,1
C=C1C[C@H]1C[C@@H](N)[*:1],ZINC000003876011,4
CC(C)C[C@H](CO)[*:1],ZINC000225400749,7
CCNC(=O)/C=C/[*:1],ZINC000095618208,6
CCCC[C@@H](NC)[*:1],ZINC000004024164,10
O[C@H]1C=N[C@@H]([*:1])C1,ZINC000001529905,2
CC1([*:1])CCCCC1,ZINC000000050961,1
C/C(=N\NC(N)=S)[*:1],ZINC000253499392,2
PC[C@H](P)[*:1],ZINC000095618404,3
O=C1C[C@]2([*:1])O[C@@H]2O1,ZINC000095911298,2
C=CC[C@H](C=O)[*:1],ZINC000038611874,6
C[C@H](N)/C(O)=N/[*:1],ZINC000094437882,3
C[C@H]1[C@H](O)OC[C@H]1[*:1],ZINC000103200603,3
O=C(O)OC[*:1],ZINC000005856362,3
O=C(O)O[*:1],ZINC000005856362,1
CC(/C=C\[*:1])=C\CO,ZINC000012496764,3
C1CC[C@@H](C[*:1])OC1,ZINC000001104491,5
CC[C@@H](CO)[*:1],ZINC000012661696,5
CC[C@@H](CO)N[*:1],ZINC000012661696,8
CC[C@@H](CO)NC[*:1],ZINC000012661696,8
c1snnc1[*:1],ZINC000011914933,1
CSS[C@H]([S@@](C)=O)[*:1],ZINC000014590132,8
NC(=O)[C@@H](O)[*:1],ZINC000013341229,2
NC(=O)[C@@H](O)C[*:1],ZINC000013341229,6
COC(C)(C)[C@H](O)[*:1],ZINC000014587270,7
CC[C@H](C)[C@H](C)C[*:1],ZINC000001606156,7
CC[C@H](C)[C@H](C)[*:1],ZINC000001606156,6
CC[C@@H](C)[C@@H](C)C[*:1],ZINC000001606159,8
CC/C=C(\C(=O)O)[*:1],ZINC000014592829,2
C/C=C\SS/C=C\[*:1],ZINC000015122079,5
CCN(CCO)C[*:1],ZINC000000388479,10
CCN(CCO)[*:1],ZINC000000388479,7
O=C1C=CC[C@@H]([*:1])O1,ZINC000059727289,2
CC1(C)O[C@@H]1CC[*:1],ZINC000013376492,5
C[C@H](CO)CCO[*:1],ZINC000014504835,9
O[C@@H](SC[*:1])C(Cl)Cl,ZINC000030728737,8
O[C@@H](S[*:1])C(Cl)Cl,ZINC000030728737,6
CC(C)(C=O)C[*:1],ZINC000013398301,6
O=C(O)/C=C\C=C/[*:1],ZINC000012405128,1
C=C(C)O[*:1],ZINC000095919083,3
CO[C@@H]1C[C@@H]([*:1])CO1,ZINC000523042001,3
OCC[C@@H](O)[C@@H](O)[*:1],ZINC000001694566,7
CSCCC[C@@H](N)[*:1],ZINC000002585940,10
O=C1CC[C@@H](O[*:1])O1,ZINC000005765982,2
O=NOCCC[*:1],ZINC000004262304,6
O=NOCC[*:1],ZINC000004262304,4
COC(OC)[C@H](C)[*:1],ZINC000000389504,3
C[C@@H]1C=CC([*:1])=CC1,ZINC000086034091,1
C[C@@H]1N=C([*:1])[C@H](C)S1,ZINC000031500671,2
CC1=N[C@@H](C)S[C@H]1[*:1],ZINC000031500671,2
CSCS[*:1],ZINC000001621620,4
O=CN[C@@H](CO)C[*:1],ZINC000015248708,7
C[C@H]1[C@H]([*:1])CC[C@@H]1C,ZINC000085947594,1
O=C1CC[C@@H](O[*:1])N1,ZINC000005998163,1
C[C@H](S)[C@@H](O)[*:1],ZINC000004501356,3
C[C@H](O)[C@@H](S)[*:1],ZINC000004501356,3
C[N+](C)(C)C[C@H](O)[*:1],ZINC000002097440,3
C/C=C(\CCCC)[*:1],ZINC000038611896,5
C/C=C(/C=O)C[*:1],ZINC000038611896,6
C/C=C(/C=O)CC[*:1],ZINC000038611896,7
NCCSC[C@@H](N)[*:1],ZINC000005828986,10
O=C1CCC([*:1])CC1,ZINC000003861284,2
C[C@H](S)CC(=O)[*:1],ZINC000032165362,5
CC(=O)C[C@@H](S)[*:1],ZINC000032165362,5
CC(=O)[C@@H](C)O[*:1],ZINC000002090829,2
N[C@@H](CCC=O)[*:1],ZINC000001532877,5
C[C@@H]1O[C@@H](C)N=C1[*:1],ZINC000029786458,2
CC1=N[C@H]([*:1])O[C@H]1C,ZINC000029786458,2
CC1=N[C@H](C)O[C@H]1[*:1],ZINC000029786458,2
Clc1ncn([*:1])c1Cl,ZINC000218077938,1
CC[C@H](S)S[C@@H](S)[*:1],ZINC000095620582,9
C=C1CC=C([*:1])CC1,ZINC000001847929,2
COC(=O)/C(C)=C/[*:1],ZINC000033830181,2
OC1([*:1])CCNCC1,ZINC000225475450,2
O=C1CCC/C1=C/[*:1],ZINC000002166787,1
C[C@H]1OC([*:1])=CC1=O,ZINC000000164379,1
CCS[C@H](CC)[*:1],ZINC000015204732,8
C=C(C)[C@](C)(CC)[*:1],ZINC000038876383,6
ClC1(Cl)C[C@@H]1[*:1],ZINC000079191007,1
N#CCCNC(=O)[*:1],ZINC000001530351,6
C/C=C\S[S@](=O)C[*:1],ZINC000014679892,8
C/C=C\S[S@](=O)[*:1],ZINC000014679892,5
S=C(NC1CC1)N[*:1],ZINC000008300492,5
C[C@@H](O)[C@H](O)[C@@H](O)[*:1],ZINC000012502019,5
C[C@@H]1CO[C@@](C)([*:1])O1,ZINC000006031292,2
OCCCC/C=C/[*:1],ZINC000071791185,8
C[C@H]([C@@H](C)C=S=O)[*:1],ZINC000015119532,6
C[C@@H](C=S=O)[*:1],ZINC000015119532,3
C[C@H]1OC[C@H]([*:1])O1,ZINC000006037891,2
O=NN1CCC[C@@H]1[*:1],ZINC000005420993,2
C[C@@H]1SS[C@@H](C[*:1])S1,ZINC000095620584,5
C[C@@H]1SS[C@@H]([*:1])S1,ZINC000095620584,1
C=CCSSSS[*:1],ZINC000001841213,9
CC[S@@](=O)C[C@H](N)[*:1],ZINC000005955660,8
C=C(C)CNC(=O)[*:1],ZINC000033830584,5
CC(=O)O/N=C(/C)[*:1],ZINC000005225389,3
C[C@@H](S)[C@@H](C)S[*:1],ZINC000212553784,6
CC(=O)C[C@@](C)(O)[*:1],ZINC000248289417,4
CC[C@@H](C)[C@H](C)[*:1],ZINC000002040187,6
CNCCCC[*:1],ZINC000001529509,9
C[C@H](CSCCN)[*:1],ZINC000006036730,9
C[N+](C)([O-])[*:1],ZINC000000895523,1
C[C@@H](CNC(=N)O)[*:1],ZINC000094437770,6
NC1([*:1])COC1,ZINC000096296166,1
NC1(C[*:1])COC1,ZINC000096296166,2
CC(CO)(CO)N[*:1],ZINC000004040925,6
CC(CO)(CO)[*:1],ZINC000004040925,4
CC[C@H](O)C[C@H](O)[*:1],ZINC000085589602,9
O/C(C[*:1])=N\CCS,ZINC000012495122,6
O/C(=N\CCS)[*:1],ZINC000012495122,5
Cc1cc(O)c([*:1])s1,ZINC000039070276,1
O=C1OC[C@H]([*:1])[C@H]1O,ZINC000100054128,2
O=C1OC[C@H](O)[C@H]1[*:1],ZINC000100054128,2
C[C@@H](C=S=O)[C@H](C)[*:1],ZINC000015119534,5
O=C(O)/C=C/C(=O)[*:1],ZINC000030320946,2
C/C=C(C)/C=C/[*:1],ZINC000085759858,1
CNCC(=O)O[*:1],ZINC000085596794,4
C[C@H](C=O)[C@H](S)C[*:1],ZINC000032165381,6
C[C@H](C=O)[C@H](S)[*:1],ZINC000032165381,5
CC[C@H]([C@H](C)C=O)[*:1],ZINC000032165381,6
CC[C@@H](S)[C@@H](C=O)[*:1],ZINC000032165381,6
C[C@H](N1CCCC1)[*:1],ZINC000082946719,3
O=C(O)C[C@H]1C[C@@H]1[*:1],ZINC000014439082,4
CCSS[C@H](SC)[*:1],ZINC000015204794,10
C=C(C)[C@H](CO)[*:1],ZINC000001846610,4
C=C(C)[C@H](CO)C[*:1],ZINC000001846610,7
Oc1cc(C[*:1])on1,ZINC000022064260,2
Oc1cc([*:1])on1,ZINC000022064260,1
NCc1cc([*:1])no1,ZINC000022064260,2
C/C=C/S[S@](=O)C[*:1],ZINC000039017408,7
C/C=C/S[S@](=O)[*:1],ZINC000039017408,7
CC([C@@H](C)S)[*:1],ZINC000004802645,3
CC(C)[C@H](S)[*:1],ZINC000004802645,3
O=C1O[C@H](O)C=C1[*:1],ZINC000523041490,1
O=C(O)[C@H]1O[C@H]1[*:1],ZINC000034499768,1
O=CN[C@@H](C(=O)O)[*:1],ZINC000001742333,1
C1C[C@@H]([*:1])N1,ZINC000001698540,1
C[C@@H]([C@@H](O)[*:1])N(C)C,ZINC000003874419,7
O[C@@H]1CCN(C[*:1])C1,ZINC000225465068,3
O[C@@H]1CCN([*:1])C1,ZINC000225465068,2
CC1=CCO[C@H]1C[*:1],ZINC000034648813,2
CC1=CCO[C@H]1[*:1],ZINC000034648813,2
O=S(=O)(O)SCC[*:1],ZINC000019898108,6
O=S(=O)(O)SC[*:1],ZINC000019898108,3
O=S(=O)(O)S[*:1],ZINC000019898108,1
C[C@H](O)CNCN[*:1],ZINC000150343106,9
N[C@H](CCCC=O)[*:1],ZINC000001529205,8
CC(C)(C)C(=O)C[*:1],ZINC000000486073,3
CC(C)(C)C(=O)[*:1],ZINC000000486073,1
C/C=C(/C)C[*:1],ZINC000014591971,3
C/C=C(/C)CC[*:1],ZINC000014591971,6
OC1=CS[C@@H]([*:1])[C@@H]1S,ZINC000100828533,2
C[C@@H]1SC=C([*:1])[C@H]1S,ZINC000100828533,2
C[C@@H]1SC=C(O)[C@H]1[*:1],ZINC000100828533,2
C[C@@H](CC(C)(C)O)[*:1],ZINC000034329975,6
O=C(O)C[C@@H]1C[C@H]1[*:1],ZINC000014439083,4
C1=CS[C@H]([*:1])SC1,ZINC000005157981,2
C/C=C\S[C@H](CC)[*:1],ZINC000014679899,8
CSCCC[C@H](N)[*:1],ZINC000002585939,10
N=C(O)C[*:1],ZINC000039818922,2
CCC(CO)(CO)[*:1],ZINC000012894655,8
C=C(/C=C\C=O)[*:1],ZINC000086051010,2
C=C(/C=C\C=O)C[*:1],ZINC000086051010,5
CCC/C=C\CC[*:1],ZINC000015149668,8
C[C@@H]1CO[C@@H]([*:1])C1,ZINC000014724251,2
C[S@@](=O)S/C=C\[*:1],ZINC000004862377,7
c1cc(S[*:1])cs1,ZINC000000161206,3
C[C@H](N)C(=O)NC[*:1],ZINC000001888744,4
CSC[C@@H](O)[*:1],ZINC000001529999,5
CSC[C@@H](O)[C@@H](O)[*:1],ZINC000001529999,7
CCOC(=O)N(C)[*:1],ZINC000002105614,3
C=C[C@@H](C=C(C)C)[*:1],ZINC000014592353,4
O=C(O)[C@@H]1C[C@H]1[*:1],ZINC000002559032,1
C=C(O[*:1])C(=O)OC,ZINC000103395553,3
S=C1NCC/C1=C/[*:1],ZINC000014685162,2
C=C(CCl)[*:1],ZINC000014689019,3
CCCC(=O)NC[*:1],ZINC000005509432,6
CC(C)C/C=C/[*:1],ZINC000005359455,3
S[C@@H]1CCS[C@@H]1[*:1],ZINC000032161943,2
C[C@@H]([N+](=O)[O-])[*:1],ZINC000020410813,2
O[C@H](SC[*:1])C(Cl)Cl,ZINC000030728733,7
O[C@H](S[*:1])C(Cl)Cl,ZINC000030728733,5
O[C@@H](C(Cl)Cl)[*:1],ZINC000030728733,3
CC(=O)N[C@H](CO)[*:1],ZINC000015248714,3
C/C(Cl)=C\[*:1],ZINC000033151413,1
C/C(Cl)=C\C[*:1],ZINC000033151413,3
CCCC[C@@H](C=O)[*:1],ZINC000005821996,7
O/C=N/[*:1],ZINC000008220068,1
O[C@@H](CS)[C@H](CS)[*:1],ZINC000000895149,6
O[C@H]([C@@H](O)CS)[*:1],ZINC000000895149,5
O[C@@H](CS)[C@@H](O)C[*:1],ZINC000000895149,8
C/C(=N\NC(N)=O)[*:1],ZINC000004024596,2
C[C@H](OC=O)[*:1],ZINC000006437474,1
CC(=O)C[N+](C)(C)[*:1],ZINC000001736015,1
O=C1C=C[C@H](C[*:1])O1,ZINC000005513439,3
NCC(=O)OC(=O)[*:1],ZINC000095620827,2
C1CC1N[*:1],ZINC000000001239,3
O=C1CSC([*:1])=C1O,ZINC000095618366,2
CC1=C([*:1])C(=O)CS1,ZINC000095618366,1
c1cc(O[*:1])ccn1,ZINC000044857420,1
C/C=C(/CCNC)[*:1],ZINC000150346418,7
C[C@H](N)C(=O)C[*:1],ZINC000001532843,4
C[C@H](N)C(=O)CC[*:1],ZINC000001532843,6
C/C=C\CC/C=C\[*:1],ZINC000013433448,5
C/C=C/SC[C@H](N)[*:1],ZINC000059704678,5
C[S@+](CCCN)[*:1],ZINC000004095558,8
C[S@+](CCCN)C[*:1],ZINC000004095558,10
CC(=O)[C@@H]1O[C@]1(O)[*:1],ZINC000013397678,2
FC(F)(Cl)C(F)(F)[*:1],ZINC000042804200,3
FC(F)(F)C(F)(Cl)[*:1],ZINC000042804200,2
O=CCCNC(=O)[*:1],ZINC000013542048,7
C[C@H]1CO[C@H]([*:1])C1,ZINC000014724257,3
CC[S@](=O)C[C@H](N)[*:1],ZINC000005955801,7
CCC[C@@H](N)[*:1],ZINC000000391822,5
CC[C@@H]1O[C@@H]1/C=C/[*:1],ZINC000031543291,3
C[C@@H]([N+](C)(C)C)[*:1],ZINC000100757758,1
CC[C@H](C=O)[*:1],ZINC000000901301,5
CSCSCS[*:1],ZINC000001658753,9
CSCSC[*:1],ZINC000001658753,6
C=CC[S@@](=O)SC[*:1],ZINC000001530846,6
C=CCS[S@](=O)C[*:1],ZINC000001530846,8
C[S@](=O)CC[C@H](N)[*:1],ZINC000001529567,6
CC[C@H](C)SS[*:1],ZINC000014593076,7
C/C=C/SS[C@@H](C)[*:1],ZINC000014593076,8
CC([C@@H](O)C(=O)O)[*:1],ZINC000000389854,2
CC/C=C(/C(=O)O)[*:1],ZINC000022066124,3
CC/C=C(\CCC)[*:1],ZINC000022066124,8
C[N@@+]1([O-])CCC[C@H]1[*:1],ZINC000242649149,2
CNCC[C@H](C)[*:1],ZINC000085491422,5
CNCC[C@H](C)C[*:1],ZINC000085491422,9
C#Cc1ccc([*:1])s1,ZINC000005158122,1
N=C(O)[C@@H](O)[*:1],ZINC000014453730,2
N=C(O)[C@@H](O)C[*:1],ZINC000014453730,7
C[C@@H](CCO)SC[*:1],ZINC000083812291,8
C[C@@H](CCO)S[*:1],ZINC000083812291,9
CCS[C@H](CCO)[*:1],ZINC000083812291,10
CCS[C@@H](C)C[*:1],ZINC000083812291,6
CCS[C@@H](C)CC[*:1],ZINC000083812291,9
C/C(=C\[*:1])C(C)(C)O,ZINC000618005568,3
O=C[C@H](CO)[*:1],ZINC000000901286,4
C[C@H](O)C#CC#C[*:1],ZINC000003874274,1
C=C(C)C#C[*:1],ZINC000055243433,1
C=C(C)C#CC[*:1],ZINC000055243433,3
SC(S)[*:1],ZINC000078566363,1
CC(S)[*:1],ZINC000078566363,1
OCCCCS[*:1],ZINC000002242704,10
CC([C@H](S)CO)[*:1],ZINC000034257026,3
OC[C@@H](S)[*:1],ZINC000034257026,3
CC(C)[C@H](S)C[*:1],ZINC000034257026,8
CC(CCC(=O)O)[*:1],ZINC000000391113,6
CN(CCC#N)C[*:1],ZINC000030882912,7
CN(CCC#N)[*:1],ZINC000030882912,3
N[C@@H](CS)C(=O)O[*:1],ZINC000019943814,6
Cc1ccoc1[*:1],ZINC000013306796,1
C[C@]1([*:1])NCCO1,ZINC000105689202,1
C[C@H](C[C@H](C)O)C[*:1],ZINC000005841345,7
C[C@H](O)C[C@@H](C)[*:1],ZINC000005841345,4
CC[C@@H](CO)CC[*:1],ZINC000001529451,9
CC[C@@H](CO)C[*:1],ZINC000001529451,8
C/C=C\[S@](=O)SC[*:1],ZINC000014679895,8
O=C1C=C[C@H]([*:1])CC1,ZINC000005761194,2
C[S@](=O)CC[C@@H](N)[*:1],ZINC000001666580,6
NC1([*:1])CCCCC1,ZINC000000116197,2
C[C@H](O)/C=C\[*:1],ZINC000031484864,2
O=CCCC(=O)C[*:1],ZINC000005820095,8
O=CCCC(=O)[*:1],ZINC000005820095,6
C[C@@H](CS)C[*:1],ZINC000003861377,6
COC(=O)[C@H](SC)[*:1],ZINC000000409387,4
c1ncc([*:1])s1,ZINC000002563976,1
O[C@@H]1C[C@@H](O)[C@H]([*:1])O1,ZINC000005600727,3
CO[S@@](=O)C[*:1],ZINC000523041457,5
CO[S@@](=O)[*:1],ZINC000523041457,3
O=C(O)[C@@H](CO)C[*:1],ZINC000005925699,8
C/C=C(/C(=O)O)[*:1],ZINC000000897443,1
C[C@@H]1SS[C@H](C[*:1])S1,ZINC000095620583,5
C[C@@H]1SS[C@H]([*:1])S1,ZINC000095620583,2
CC(C)=CCN[*:1],ZINC000000057125,5
O=C(O)/C=C\C=C\[*:1],ZINC000014722288,1
CC(c1ccco1)[*:1],ZINC000038886594,1
O=C(SCF)[*:1],ZINC000012496510,5
FC[*:1],ZINC000012496510,1
C1CS[C@@H]([*:1])C1,ZINC000032163941,2
C[C@@H]1O[C@@H]([*:1])C[C@@H]1O,ZINC000008584727,3
NC[C@H](O)C[*:1],ZINC000001719890,5
NC[C@H](O)CC[*:1],ZINC000001719890,7
C[C@H](O)[C@@H](C)S[*:1],ZINC000005298936,5
CC[C@@H]1O[C@@H]1C#C[*:1],ZINC000014884851,2
CC(/C=C\C=O)[*:1],ZINC000017284647,4
C=C(CCN)[*:1],ZINC000013354880,6
C=C(CC[*:1])C(=O)O,ZINC000013354880,6
C=CCSS/C=C/[*:1],ZINC000014593405,7
CCOC(=O)C(C)[*:1],ZINC000000391109,5
C1CC[C@]2([*:1])O[C@@H]2C1,ZINC000256009345,1
C=CCC/C=C\[*:1],ZINC000085976754,6
C=CCC/C=C\C[*:1],ZINC000085976754,9
CC1=C([*:1])CCC1=O,ZINC000038611148,1
O=C(O[*:1])C(Cl)(Cl)Cl,ZINC000004028682,1
CC(=O)[C@@H]1O[C@@]1(O)[*:1],ZINC000013397681,2
NN1CCC[C@H]1[*:1],ZINC000019168366,3
c1nncn1[*:1],ZINC000230206552,1
CC[C@@H](S)SCC[*:1],ZINC000095620549,10
CC[C@@H](S)SC[*:1],ZINC000095620549,9
CCCS[C@H](S)[*:1],ZINC000095620549,9
CCCS[C@H](S)C[*:1],ZINC000095620549,7
CC[C@@H](C)[C@H](C)C[*:1],ZINC000001606158,8
NCC(=O)OC[*:1],ZINC000034676246,5
O=COC/C=C/C[*:1],ZINC000002575440,7
O=COC/C=C/[*:1],ZINC000002575440,5
C[C@@](O)(CO)[C@H](O)[*:1],ZINC000257392417,6
C/C(=C/C(Cl)Cl)[*:1],ZINC000085952131,4
C[C@@](Cl)(/C=C/[*:1])CBr,ZINC000085952131,3
C[C@](Cl)(CBr)[*:1],ZINC000085952131,3
CO[S@](=O)[*:1],ZINC000013379088,3
COCCCNC[*:1],ZINC000012659984,9
NC(=O)C#C[*:1],ZINC000005722724,1
NC(=O)C#CC#C[*:1],ZINC000005722724,1
C[C@H](CCO)SC[*:1],ZINC000083812292,9
C[C@H](CCO)S[*:1],ZINC000083812292,5
CCS[C@@H](CCO)[*:1],ZINC000083812292,10
CCS[C@H](C)C[*:1],ZINC000083812292,5
CCS[C@H](C)CC[*:1],ZINC000083812292,9
O=[S@]1C[C@H]([*:1])CS1,ZINC000015122251,2
CC(OC=O)[*:1],ZINC000002031649,1
CSSSSC[*:1],ZINC000014590143,6
C/C=C/[C@H](O)C[*:1],ZINC000001609512,5
C/C=C/[C@H](O)CC[*:1],ZINC000001609512,6
C[C@H](C(=O)O)C(=O)[*:1],ZINC000005818690,7
O=C1CSC([*:1])=C1S,ZINC000100828565,2
CC(C)C(=O)C(C)[*:1],ZINC000001653137,5
CC(C)CC[C@H](C)[*:1],ZINC000085646755,6
C/C=C\SC[C@H](N)[*:1],ZINC000014680218,8
O[C@H]1[C@H](O)CN[C@@H]1[*:1],ZINC000001492250,2
COC(=O)[C@@H](CO)[*:1],ZINC000100823848,5
O=CCCC#C[*:1],ZINC000014772029,5
C/C(C=O)=C/O[*:1],ZINC000070455339,4
O=C/C=C\CCC[*:1],ZINC000070450810,9
OCC1([*:1])CCCC1,ZINC000085596692,3
C[S+](C)C[*:1],ZINC000004096040,2
C[S+](C)CC[*:1],ZINC000004096040,3
C[S+](C)CC[C@H](N)[*:1],ZINC000004096040,8
C[C@@H](O)CNC[*:1],ZINC000008764700,9
O[C@H]1[C@H]([*:1])NC[C@@H]1O,ZINC000001492251,2
C=C[C@H](CC)[*:1],ZINC000002034403,5
C=CCSC(=O)[*:1],ZINC000014438524,6
C=CCSC(=O)C[*:1],ZINC000014438524,7
C[S@@](=O)C/C=C/[*:1],ZINC000014590127,6
O=C(C(Cl)(Cl)Cl)[*:1],ZINC000003860474,1
C[C@H](S)CCCC[*:1],ZINC000015272295,8
C[C@H](S)CCC[*:1],ZINC000015272295,5
O=c1cccc([*:1])o1,ZINC000001663619,1
CC([C@H](C)S)[*:1],ZINC000004802650,3
N[C@H]([C@@H](O)CO)[*:1],ZINC000013351025,8
C=CC(C)(C)C[*:1],ZINC000014591306,5
C=CC(C)(C)CC[*:1],ZINC000014591306,8
CCCC[N+](C)(C)[*:1],ZINC000004073256,4
CC(C)SC(=O)[*:1],ZINC000005761027,5
CC(C)=CC(=O)S[*:1],ZINC000005761027,3
O=C(/C=C/CO)C[*:1],ZINC000014454535,7
C[C@H]([C@@H](N)C(=O)O)[*:1],ZINC000014419737,3
C[C@@H]([C@H](C)O)[C@@H](N)[*:1],ZINC000014419737,6
c1cc(CS[*:1])cs1,ZINC000059217448,5
CSSSSSC[*:1],ZINC000014590142,9
CSSSSS[*:1],ZINC000014590142,5
C/C=C\[S@@](=O)SC[*:1],ZINC000014679946,9
C[C@@H]1OCC[C@H]([*:1])S1,ZINC000000157424,2
O[C@H]1CC[C@H]([*:1])NC1,ZINC000005134442,2
Cc1nnc(S[*:1])s1,ZINC000003830405,4
OCC(CO)CC[*:1],ZINC000095910288,8
OCC(CO)C[*:1],ZINC000095910288,6
C[C@H](C(=O)O)[C@@H](N)[*:1],ZINC000001677332,6
CC([C@H](O)C(=O)O)[*:1],ZINC000000389853,3
N[C@@H](C[C@@H](O)C=O)[*:1],ZINC000000895960,6
NC[C@H](N[*:1])C(=O)O,ZINC000078724301,5
CN[C@@H](CN)[*:1],ZINC000078724301,6
CC[C@@H](CC(C)C)[*:1],ZINC000002041112,9
C=CC(=O)S[*:1],ZINC000008551269,3
C=CC(=O)SC[*:1],ZINC000008551269,8
C=CC(=O)SCC[*:1],ZINC000008551269,8
C#CC#CC#C[*:1],ZINC000014616834,1
C#CC#CC#CC[*:1],ZINC000014616834,1
O=C(O)C[C@H]1C[C@H]1[*:1],ZINC000014439080,5
CCC(=O)SC[*:1],ZINC000001850438,6
O=C(O)C#C[*:1],ZINC000000332026,1
S=C1N[C@H]([*:1])CS1,ZINC000005157188,2
S[C@H]1CCC[C@@H]([*:1])C1,ZINC000026515309,2
CCc1ncc([*:1])o1,ZINC000032166509,2
CCNC1([*:1])COC1,ZINC000067898037,4
C[C@](S)(CO)CC[*:1],ZINC000090416378,7
C[C@](S)(CO)C[*:1],ZINC000090416378,6
C[C@](S)(CO)[*:1],ZINC000090416378,3
CCC[C@@](S)(CO)[*:1],ZINC000090416378,7
CCC[C@](C)(CO)[*:1],ZINC000090416378,8
CCC[C@@](C)(S)[*:1],ZINC000090416378,6
CCC[C@@](C)(S)C[*:1],ZINC000090416378,8
CC(C)(O)[C@](C)(O)[*:1],ZINC000012496793,3
CC[C@H](Br)C(=O)S[*:1],ZINC000253502742,7
CC[C@H](Br)[*:1],ZINC000253502742,3
COC(=O)C(C)[*:1],ZINC000000388287,2
CCCC[C@H](SC)[*:1],ZINC000095618236,9
O=C(CCl)O[*:1],ZINC000008761975,4
C/C=C\C(=O)[C@H](C)[*:1],ZINC000014591969,3
Oc1ncccc1[*:1],ZINC000253623983,1
CC/C=C\[C@@H](O)[*:1],ZINC000032821807,4
CC/C=C\[C@@H](O)C[*:1],ZINC000032821807,9
C=C(C)COC(=O)[*:1],ZINC000001697408,6
O[C@H](C[*:1])C(Cl)Cl,ZINC000085548457,7
C[C@@H](C=O)[C@H](S)C[*:1],ZINC000032165377,6
C[C@@H](C=O)[C@H](S)[*:1],ZINC000032165377,5
CC[C@H]([C@@H](C)C=O)[*:1],ZINC000032165377,6
CC[C@@H](S)[C@H](C=O)[*:1],ZINC000032165377,6
CC1=C([*:1])C(=O)CO1,ZINC000084397744,1
C[C@H](O)C/C=C\C[*:1],ZINC000015272647,9
C[C@H](O)C/C=C\[*:1],ZINC000015272647,5
CC/C=C\C[C@H](C)[*:1],ZINC000015272647,6
N/C(=N\[N+](=O)[O-])N[*:1],ZINC000015987659,1
CC(C)[C@H](Cl)[*:1],ZINC000253530189,3
CN1C[C@@H](N)C[C@H]1[*:1],ZINC000020464346,4
O=C(CCC[*:1])OO,ZINC000095618290,7
O=C(CC[*:1])OO,ZINC000095618290,5
O=C(C[*:1])OO,ZINC000095618290,3
CC1([*:1])CCNCC1,ZINC000085488102,1
C[C@@H](S)C(=O)OC[*:1],ZINC000004802714,5
C[C@@H](S)C(=O)O[*:1],ZINC000004802714,3
CCOC(=O)[C@H](S)[*:1],ZINC000004802714,6
Oc1cncc([*:1])c1,ZINC000002151090,1
CC(C(=O)C(=O)O)[*:1],ZINC000001532553,3
CSC(=NC[*:1])SC,ZINC000014589432,4
O=C([C@H]1CCSS1)[*:1],ZINC000032161947,2
CC[C@H](C)/C=C/[*:1],ZINC000072109671,4
C[C@H](C(=O)[*:1])[C@@H](C)O,ZINC000072109671,5
CC(=O)OC[C@H](N)[*:1],ZINC000000895446,7
N[C@@H](C[S@@](=O)O)[*:1],ZINC000019419008,5
CC(C)[C@H](CCO)[*:1],ZINC000015205244,7
CNC[C@@H](OC)[*:1],ZINC000014719169,4
N/C(CNC=O)=N/[*:1],ZINC000003869339,4
CC(=O)N[C@H](CS)[*:1],ZINC000000388237,3
CSSSCC[*:1],ZINC000014590161,10
CCCSSS[*:1],ZINC000014590161,8
N[C@@H](CO)[C@H](O)C[*:1],ZINC000008036012,10
c1csc(OC[*:1])n1,ZINC000001850626,4
c1csc(O[*:1])n1,ZINC000001850626,2
CN1CCC[C@]1(O)[*:1],ZINC000003869621,3
CC(=O)CC(C)[*:1],ZINC000001482107,6
