smiles	zinc_id	tags
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000150378880	endogenous in-man
CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](OP(=O)(O)O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150350001	endogenous in-man
CCCCCCCC/C=C\CCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	ZINC000150340126	endogenous in-man
C=C[C@]1(C)CC[C@@H]2C(=C[C@@H]3OC(=O)[C@]4(C)C(=O)CC[C@]2(C)[C@H]34)C1	ZINC000014500594	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000095624202	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCC	ZINC000150354621	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000261496613	endogenous in-man
CC(C)(C)CC(C)(C)c1ccccc1	ZINC000095617634	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150366450	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OCC(COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCC	ZINC000095625245	endogenous in-man
COc1cc(-c2cc(=O)c3c(O)c([C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O[C@@H]4O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)c(O)cc3o2)ccc1O	ZINC000100825414	endogenous in-man
CC1(C)C(=O)[C@]2(C)C[C@H]1C[C@H]2O[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000014452716	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000150380692	endogenous in-man
CC(=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)\C=C\[C@]1(O)C(C)(C)C[C@H](O)C[C@]1(C)O)/C=C/[C@]1(O)C(C)(C)C[C@@H](O)C[C@@]1(C)O	ZINC000257524188	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150367856	endogenous in-man
O=c1c(-c2ccc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2O)coc2cc(O[C@@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)ccc12	ZINC000100827966	endogenous in-man
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C	ZINC000049888788	biogenic in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCCCCCCCCCC	ZINC000261496268	endogenous in-man
C/C=C1\[C@H]2CCN3CC[C@]4(c5cccc(OC)c5N(C(C)=O)[C@H]4C2)[C@H]13	ZINC000100773286	endogenous in-man
COc1ccc([C@@H](O)CO)cc1O[C@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000100823453	endogenous in-man
CC(C)(C)OC(=O)COc1ccc2c(=O)c(-c3ccccc3)c(C(F)(F)F)oc2c1	ZINC000002414637	biogenic
COc1ccc(/C=N/NC(=O)Cc2ccccc2)cc1OC	ZINC000000260171	biogenic
OC[C@@H]1O[C@H](c2c(O)cc(O)c3c2O[C@H](c2ccc(O)c(O)c2)[C@H](O)C3)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257633500	endogenous in-man
O=C(O)/C=C/c1ccccc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	ZINC000014504871	endogenous in-man
CC(C)C[C@H](O)C(=O)N[C@@H]1C(=O)N[C@H](Cc2ccccc2)C(=O)N[C@@H](C(=O)O)Cc2ccc(cc2)O[C@@H]1C(C)C	ZINC000257501129	endogenous in-man
CC1(C)C[C@@H](NC(=O)[C@@H]2CCCN(C(=O)c3ccc4cc[nH]c4c3)C2)CCO1	ZINC000072325689	biogenic
CC1(C)CCC[C@@]2(C)[C@H](CC/C(=C/CO)CO)C(CO)=CC[C@H]12	ZINC000031165817	biogenic
CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000095622930	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC	ZINC000150371404	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150378176	endogenous in-man
COc1cc([C@@H]2c3cc(O)c(OC)cc3C[C@H](CO)[C@@H]2CO[C@@H]2O[C@H](CO)[C@H](O)[C@@H]2O)ccc1O	ZINC000257436283	endogenous in-man
C[C@@H](O)[C@@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)O	ZINC000040470841	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000261499207	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261495251	endogenous in-man
OC[C@@H]1O[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O	ZINC000253497440	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COCCCCCCCCCCCCCCCCCC)COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000095625299	endogenous in-man
CCOc1ccccc1-n1c(=O)[nH]c(O)c([C@@H]2c3[nH]c4ccccc4c3CCN2CC)c1=O	ZINC000008876241	biogenic
C=C[C@@]1(C)CC[C@H](O[C@@H]2O[C@@H](CO[C@@H]3OC[C@@](O)(CO)[C@@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)C(C)(C)O1	ZINC000100775029	endogenous in-man
Oc1cc(O)c2c(c1)O[C@@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2	ZINC000100825762	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150372726	endogenous in-man
CC(C)NC[C@H](O)c1cccc(Cl)c1	ZINC000012359672	biogenic in-vitro
C=C[C@@]1(CO)CC[C@@H](C(C)(C)O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)O1	ZINC000100776981	endogenous in-man
COc1cc(CCC(=O)C[C@H](O)CCc2cc(O)c(O)c(OCc3cccc(O)c3)c2)ccc1O	ZINC000085625541	biogenic in-vitro
C=C1C[C@@]23C[C@]1(O)[C@H](O)C[C@H]2[C@@]12C=CC[C@@](C)(C(=O)O1)[C@@H]2[C@H]3C(=O)O	ZINC000100782272	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC	ZINC000685933794	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	ZINC000150370994	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	ZINC000085563144	endogenous in-man
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](C[C@H]5CCCC[C@]54C(C)=O)[C@@H]3C[C@H](C)[C@@]2(O)C1	ZINC000012871361	biogenic
CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)CO[P@@](=O)(O)OCC[N+](C)(C)C	ZINC000085562455	endogenous in-man
COc1ccc([C@@H]2O[C@H](C)[C@@H](c3ccc(OC)cc3)O2)cc1	ZINC000014504560	endogenous in-man
CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\CCCCCC	ZINC000261497485	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](O)COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000100785317	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC	ZINC000095622007	endogenous in-man
C=C1C[C@]23C[C@@H]1CC[C@@H]2[C@]12CC[C@@H](O)[C@](C)(C(=O)O1)[C@H]2[C@H]3C(=O)O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257590415	endogenous in-man
CC(C)=CCc1c(O)ccc2c1O[C@H]1c3ccc(O)cc3OC[C@@H]21	ZINC000000895662	endogenous in-man
CC(=O)N[C@H](CO)CC(=O)c1ccc2c(c1N)C(=O)CC(C)(C)O2	ZINC000015248714	endogenous in-man
CCCCCCCCCC[C@@H](O)[C@@H](O)CC[C@@H](O)[C@@H]1CC[C@H]([C@@H]2CC[C@@H](CCCCCCCCCC3=C[C@@H](C)OC3=O)O2)O1	ZINC000100773537	endogenous in-man
COc1cc([C@H](CC(=O)C[C@H](OC(C)=O)[C@H](O)Cc2ccc(O)c(OCCO)c2)C2CCCCC2)ccc1O	ZINC000085595801	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000150370884	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150377856	endogenous in-man
C/C(Cl)=C\Cn1c(N2CCNCC2)nc2c1c(=O)[nH]c(=O)n2C	ZINC000033151413	biogenic
CC1(C)CCC2=C1CC[C@@H]1[C@H]2CC[C@@H]2C[C@@]3(CC[C@@]21C)CS3	ZINC000012654893	biogenic
C[S@@](=O)CCC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O	ZINC000014593731	endogenous in-man
C[S@](=O)CCCCCC/C(=N\OS(=O)(=O)O)S[C@@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257504735	endogenous in-man
C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)C(=O)C(C)(C)[C@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@]1(C)O	ZINC000168534108	endogenous in-man
CC(C)C1=CC(=O)[C@@]2(C)C[C@@]3(O)O[C@]4(C(=O)[C@@]13C)[C@@H](O)[C@@H](C)CC[C@@]24O	ZINC000100778689	endogenous in-man
CC(/C=C/C=C(C)/C=C/[C@]12O[C@@H](CC1(C)C)C[C@@]2(C)O)=C\C=C\C=C(C)\C=C\C=C(/C)[C@H]1C=C2C(C)(C)C[C@H](O)C[C@]2(C)O1	ZINC000100784280	endogenous in-man
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)CO[C@H]1O[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257528267	endogenous in-man
C=C1C(=O)O[C@@H]2/C=C(/CO)C(=O)/C=C\[C@](C)(O)C[C@@H](OC(=O)/C(C)=C/C)[C@@H]12	ZINC000085942364	endogenous in-man
CC1=C(CO)C[C@H]([C@](C)(O)[C@]2(O)CC[C@]3(O)[C@H]4C[C@@H]5O[C@@]56CC=CC(=O)[C@]6(C)[C@@H]4CC[C@@]32C)OC1=O	ZINC000257540750	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000261495355	endogenous in-man
CCCCCCCCCCC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@@]2(C)[C@H]3CC[C@H]2CCCCCCCC)C1	ZINC000253502709	biogenic
COc1cc2c(c(OC)c1OC)-c1ccc(N[C@@H](CC(C)C)C(=O)NCCC3=CCCCC3)c(=O)cc1[C@@H](NC(C)=O)CC2	ZINC000108450630	biogenic
C=C1CC[C@@H]2[C@H](OC(=O)[C@]2(O)CO)[C@@H]2[C@@H]1C[C@H](O)[C@@H]2C	ZINC000257502072	endogenous in-man
Cc1ccc([C@H]2c3[nH]c4ccccc4c3CCN2C(=O)Nc2ccc(Br)cc2)cc1	ZINC000015724727	biogenic
COc1ccc(OC)c(N2C(=O)[C@@H]3[C@H](CCC(N)=O)N[C@]4(C(=O)Nc5ccccc54)[C@@H]3C2=O)c1	ZINC000015957696	biogenic
C=C(C)[C@@H]1CC[C@](C)(O)[C@@H]2CC[C@H](C)[C@@H]2C1	ZINC000257587507	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000095622481	endogenous in-man
NCc1c[nH]c2ccccc12	ZINC000000152322	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](CO[P@@](=O)(O)OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	ZINC000085561495	endogenous in-man
COc1c2c(cc3oc(CO)c(CCO)c(=O)c13)O[C@H](C(C)(C)O)C2	ZINC000085594508	biogenic in-vitro
CC(C)(O)[C@H](O)CC[C@](C)(O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)[C@@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@@H]4O)C(C)(C)[C@@H]3CC[C@@]12C	ZINC000257450058	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000095623372	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000150378050	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	ZINC000261496833	endogenous in-man
C=C1CC[C@@H](O)C/C1=C/C=C1\CCC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/[C@H](C)C(C)(C)O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	ZINC000095617622	endogenous world
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC	ZINC000095622634	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](CO[P@@](=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000085582058	endogenous in-man
O=C(NCc1ccc2c(c1)OCO2)C12C[C@@H]3C[C@H](C1)CC(n1cncn1)(C3)C2	ZINC000012375096	biogenic in-vitro
CC(=O)C1=CC[C@@H]2[C@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C	ZINC000004731261	endogenous in-man
CNc1ccccc1C(=O)O[C@@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O	ZINC000035457016	biogenic in-vitro
CC(C)NC(=O)[C@H]1CN2CC[C@@H]1C[C@@H]2Cn1cc(CSc2ccccc2)nn1	ZINC000008299212	biogenic in-vitro
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	ZINC000685935222	endogenous in-man
COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1	ZINC000004098527	endogenous in-man
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	ZINC000061948738	endogenous in-man
CCCCCCCCCCCC[C@H](O)[C@@H]1CC[C@H]([C@H](O)CCCC[C@H](O)CCCCC[C@H](O)CC2=C[C@H](C)OC2=O)O1	ZINC000085740807	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCCC	ZINC000150362336	endogenous in-man
N[C@@H](CCCCN1C(=O)CC[C@H]1C(=O)O)C(=O)O	ZINC000014684305	endogenous in-man
O=C(O)CCc1ccccc1O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O	ZINC000014504721	endogenous in-man
COc1cc2c(O)c3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C	ZINC000013434342	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)CO[P@@](=O)(O)OCCN	ZINC000085586946	endogenous in-man
C=C(C)[C@H](C)CC[C@H](C)[C@@H]1CC[C@]2(C)[C@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@@H]3CC[C@]12C	ZINC000257687579	endogenous in-man
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O[C@@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCCCC	ZINC000150362853	endogenous in-man
CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@@H](COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	ZINC000150362123	endogenous in-man
CCCCCCCCC(=O)OCCC(C)C	ZINC000002564122	endogenous in-man
C[C@H]1CCC[C@H]2CC(=O)C(C(C)(C)O)=C[C@@]12C	ZINC000014450826	endogenous in-man
C=C(C)[C@@H]1CC[C@H](C)[C@@H]1C=O	ZINC000001850358	endogenous in-man
CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC	ZINC000150357857	endogenous in-man
CC(C)[C@H]1CC[C@@]23CC[C@@]4(C)[C@@]5(C)CC[C@@H]6C(C)(C)[C@@H](O)CC[C@@]6(C)[C@@H]5CC[C@]4(OC2=O)[C@@H]13	ZINC000257615701	endogenous in-man
CC1(C)CC[C@]2(C(=O)O)[C@@H](C1)C1=CC[C@H]3[C@]4(C)CC[C@@H](O[C@H]5O[C@@H](C(=O)O)[C@H](O)[C@@H](O[C@@H]6OC[C@@H](O)[C@@H](O)[C@@H]6O)[C@@H]5O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@](C)(C=O)[C@@H]4CC[C@@]3(C)[C@@]1(C)C[C@H]2O	ZINC000257468056	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)OC(=O)CCCCCCCCC/C=C\CCCCCC	ZINC000261499428	endogenous in-man
CC(C)CCO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	ZINC000257514679	endogenous in-man
C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	ZINC000003815419	endogenous in-man
CCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	ZINC000150374375	endogenous in-man
CC(C)CCC[C@@H](C)CCC[C@H](C)CCC[C@@H](C)CCC(=O)O	ZINC000012495859	endogenous in-man
CCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCC/C=C\CCCC	ZINC000095623317	endogenous in-man
CCCC(=O)C1=C(O)C(C)(C)C(O)=C(C[C@H]2C(=O)C=C(CCC)OC2=O)C1=O	ZINC000100071903	biogenic in-vitro
COc1cc(-c2cc(=O)c3c(O)cc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@@H]4O)cc3o2)cc(OC)c1O	ZINC000085645473	biogenic in-vitro
C[C@@H]1CC[C@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC[C@H]5C[C@@H](O[C@H]6O[C@@H](CO)[C@H](O[C@@H]7O[C@H](C)[C@H](O)[C@@H](O)[C@@H]7O)[C@@H](O)[C@@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]6O)[C@@H](O)C[C@@]5(C)[C@@H]4CC[C@@]3(C)[C@@H]1[C@H]2C	ZINC000257795771	endogenous in-man
CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COC(=O)CCCCCCCCCCCCCCC	ZINC000685933548	endogenous in-man
CC[C@@H](C(C)=O)N1CCCC1	ZINC000095620503	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OC[C@H](COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCC	ZINC000095621866	endogenous in-man
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCC(=O)O	ZINC000230034935	endogenous in-man
OC[C@@H]1O[C@H](n2cnc3c(NCc4ccc(O)cn4)ncnc32)[C@@H](O)[C@@H]1O	ZINC000014507834	endogenous in-man
CC1=CC=CC(C)(C)[C@@H]1/C=C/C(C)=C/C=C/C(C)=C\C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@H](O)CC1(C)C	ZINC000040164407	endogenous in-man
CC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)O[C@H](COC(=O)CCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CC)CO[P@](=O)(O)OCCN	ZINC000685933246	endogenous in-man
CCn1c2ccccc2c2cc(N3COc4ccc5c(C)c(C)c(=O)oc5c4C3)ccc21	ZINC000002123317	biogenic
C[C@H](CC[C@H](O)C(C)(C)O)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C	ZINC000257373528	endogenous in-man
CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)CO[P@](=O)(O)O[C@@H]1[C@@H](O)[C@H](O)C(O)[C@H](O)[C@H]1O	ZINC000150349806	endogenous in-man
CCN1CCN(CCN2C(=O)[C@H]3[C@@H](C(=O)Nc4ccc(C(C)C)cc4)[C@H]4C=C[C@@]3(O4)[C@H]2C(=O)NC2CCCCC2)CC1	ZINC000049766875	biogenic
O=C(O)CCCCCCCC[C@@H](O)CCCCCC(=O)O	ZINC000014454644	endogenous in-man
CC(C)[C@H](C)CC[C@H](C)[C@@H]1CC[C@@H]2C3=CC[C@@H]4[C@H](C)[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C	ZINC000257378780	endogenous in-man
Cc1ccc(N2COc3c(cc4c5c(c(=O)oc4c3C)CCCC5)C2)cc1C	ZINC000002122199	biogenic
Cc1coc2c1c(C)cc1oc(=O)c(CC(=O)NCCC(=O)O)c(C)c12	ZINC000006624199	biogenic
CC(=O)/C(C)=C/C=C/C(C)=C/C=C\C=C(C)\C=C\C=C(C)/C=C/[C@]12O[C@]1(C)C[C@@H](O)CC2(C)C	ZINC000100782960	endogenous in-man
CC(C)=CCC/C(C)=C/Cc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)c(O)cc1O	ZINC000005158610	endogenous in-man
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)OC[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)OC(=O)CCCCCCCCCCCCCC	ZINC000150373615	endogenous in-man
